EntryID|EmployeeID|Date|ServiceCallID|ProjectID|Category|RegularHours|OvertimeHours|TotalHours|Notes
439|178|2024-07-14|756|1140|Maintenance|3.0|0|3.0|
440|99|2023-01-28|None|322|Project Management Task|4.0|0|4.0|
441|87|2022-11-10|None|894|Client Training|2.9|0|2.9|
442|26|2023-06-07|None|806|Documentation|1.5|0|1.5|
443|122|2021-10-21|None|954|Project Management Task|2.0|0|2.0|
444|2|2024-03-16|None|173|Wiring|6.3|0|6.3|
445|174|2022-05-26|None|479|Client Training|2.3|0|2.3|
446|8|2024-03-02|None|110|Testing|6.3|0|6.3|
447|117|2024-05-24|None|177|Client Training|3.0|0|3.0|
448|97|2021-05-07|None|1036|Testing|6.9|0|6.9|
449|103|2023-01-03|None|146|Installation|6.6|0|6.6|
450|199|2022-08-26|None|None|Admin|1.3|0|1.3|
451|156|2022-10-19|None|716|Client Training|2.3|0|2.3|
452|11|2024-12-17|None|225|Client Training|1.1|0|1.1|
453|137|2023-07-06|None|None|Travel|1.7|0|1.7|
454|144|2024-09-08|None|None|Sales Support|1.1|0|1.1|
455|161|2024-04-17|None|671|Documentation|0.7|0|0.7|
456|96|2024-02-14|None|618|Documentation|1.7|0|1.7|
457|136|2024-01-08|None|131|Project Management Task|2.2|0|2.2|
458|45|2021-10-07|None|231|Documentation|1.1|0|1.1|
459|93|2024-05-09|None|None|Internal Meeting|1.5|0|1.5|
460|43|2021-02-09|None|293|Documentation|0.6|0|0.6|
461|95|2023-01-19|None|514|Client Training|1.3|0|1.3|
462|178|2022-02-25|None|389|Client Training|2.0|0|2.0|
463|161|2022-02-15|None|1012|Project Management Task|3.2|0|3.2|
464|31|2022-05-13|None|929|Wiring|7.4|0|7.4|
465|32|2024-07-13|None|161|Installation|6.6|0|6.6|
466|180|2024-06-03|None|299|Programming|4.0|0|4.0|
467|62|2022-07-21|1457|411|Troubleshooting|6.3|0|6.3|
468|37|2021-10-24|None|891|Wiring|4.2|0|4.2|
469|183|2025-04-05|None|823|Project Management Task|1.2|0|1.2|
470|66|2021-12-20|None|327|Programming|7.4|0|7.4|
471|104|2024-09-11|None|553|Installation|6.0|0|6.0|
472|37|2023-05-01|None|1149|Installation|7.0|0|7.0|Encountered unexpected issues
473|48|2024-10-01|None|None|Internal Meeting|0.5|0|0.5|
474|71|2023-11-13|None|193|Wiring|3.2|0|3.2|
475|85|2024-07-07|None|916|Project Management Task|1.8|0|1.8|
476|85|2021-05-02|None|1028|Client Training|1.5|0|1.5|
477|34|2023-10-17|None|753|Client Training|1.3|0|1.3|
478|60|2025-04-06|None|552|Documentation|0.7|0|0.7|
479|183|2024-06-16|None|548|Wiring|3.9|0|3.9|Completed phase ahead of schedule
480|4|2024-07-22|None|944|Programming|7.7|0|7.7|
481|97|2021-01-21|None|495|Wiring|4.4|0|4.4|
482|122|2024-09-29|None|1009|Programming|3.6|0|3.6|
483|120|2021-03-31|None|280|Testing|4.3|0|4.3|
484|118|2021-02-25|None|107|Documentation|1.7|0|1.7|
485|94|2022-12-31|None|None|Internal Meeting|0.9|0|0.9|
486|48|2022-12-22|None|916|Documentation|0.6|0|0.6|
487|111|2021-09-15|None|618|Wiring|4.2|0|4.2|
488|1|2022-06-23|None|451|Testing|4.3|0|4.3|
489|135|2023-09-21|None|632|Project Management Task|2.0|0|2.0|
490|199|2025-03-29|None|627|Testing|4.9|0|4.9|
491|87|2021-02-20|None|None|Travel|1.9|0|1.9|
492|29|2022-05-02|None|748|Project Management Task|2.8|0|2.8|
493|126|2022-06-18|None|743|Wiring|5.4|0|5.4|
494|167|2025-02-20|None|269|Programming|4.3|0|4.3|
495|115|2021-01-04|None|None|Sales Support|0.8|0|0.8|
496|71|2022-08-13|None|728|Programming|3.2|0|3.2|
497|26|2024-05-12|None|929|Installation|7.7|0|7.7|Completed phase ahead of schedule
498|89|2021-11-27|None|None|Internal Meeting|1.3|0|1.3|
499|186|2023-07-23|None|None|Admin|0.6|0|0.6|Encountered unexpected issues
500|72|2024-08-04|None|979|Documentation|1.7|0|1.7|
501|85|2021-11-22|None|352|Documentation|2.0|0|2.0|
502|37|2025-01-29|None|853|Client Training|3.1|0|3.1|
503|34|2023-12-17|None|570|Programming|5.8|0|5.8|
504|89|2022-08-08|None|663|Testing|3.9|0|3.9|
505|115|2022-11-27|None|313|Testing|5.8|0|5.8|
506|37|2024-05-05|None|518|Installation|7.1|0|7.1|
507|83|2022-01-15|None|431|Documentation|1.4|0|1.4|
508|11|2021-02-20|None|618|Documentation|1.2|0|1.2|
509|73|2022-03-30|None|5|Project Management Task|2.5|0|2.5|
510|192|2021-12-16|None|597|Documentation|1.4|0|1.4|Completed phase ahead of schedule
511|42|2021-10-05|None|None|Shop Work|1.2|0|1.2|
512|165|2024-05-14|None|589|Documentation|0.7|0|0.7|
513|67|2023-08-23|None|None|Shop Work|1.5|0|1.5|
514|14|2023-06-22|None|161|Testing|3.7|0|3.7|
515|80|2021-06-24|None|902|Wiring|5.5|0|5.5|
516|163|2023-04-11|None|None|Training|1.8|0|1.8|Encountered unexpected issues
517|99|2022-08-31|None|743|Wiring|4.9|0|4.9|
518|44|2022-04-01|None|929|Testing|3.5|0|3.5|
519|6|2022-03-18|None|1047|Testing|5.4|0|5.4|
520|180|2024-08-09|None|786|Project Management Task|3.5|0|3.5|Coordination meeting
521|97|2023-01-20|None|None|Admin|1.8|0|1.8|
522|39|2021-12-23|None|373|Programming|5.0|0|5.0|
523|180|2021-10-02|None|232|Client Training|3.0|0|3.0|
524|78|2025-03-26|None|607|Programming|4.2|0|4.2|
525|145|2023-07-20|None|389|Project Management Task|2.1|0|2.1|
526|53|2024-03-25|None|783|Testing|7.8|0|7.8|
527|100|2023-10-10|None|956|Client Training|1.3|0|1.3|
528|22|2022-02-27|None|548|Programming|7.2|0|7.2|
529|59|2022-06-08|None|609|Project Management Task|3.5|0|3.5|
530|182|2023-03-10|None|532|Client Training|1.0|0|1.0|
531|120|2021-12-07|None|431|Project Management Task|1.1|0|1.1|
532|163|2022-06-18|None|452|Client Training|2.3|0|2.3|Encountered unexpected issues
533|87|2023-09-15|None|889|Installation|6.5|0|6.5|
534|199|2024-06-28|None|None|Training|0.7|0|0.7|Encountered unexpected issues
535|144|2022-12-04|None|None|Internal Meeting|1.1|0|1.1|
536|36|2025-02-28|None|None|Shop Work|0.9|0|0.9|
537|2|2021-07-11|None|411|Programming|7.2|0|7.2|
538|24|2024-12-12|None|47|Client Training|3.4|0|3.4|
539|137|2022-12-23|None|323|Wiring|4.3|0|4.3|
540|170|2023-02-04|None|720|Documentation|1.6|0|1.6|
541|46|2022-12-17|None|None|Sales Support|1.4|0|1.4|
542|107|2022-03-13|None|934|Testing|5.0|0|5.0|
543|187|2024-10-08|None|1192|Wiring|5.6|0|5.6|
544|165|2023-09-13|None|518|Installation|6.8|0|6.8|
545|2|2024-01-18|None|None|Internal Meeting|1.5|0|1.5|
546|95|2023-02-04|None|1154|Client Training|3.7|0|3.7|
547|59|2022-08-04|None|1113|Project Management Task|2.7|0|2.7|
548|175|2022-11-20|None|227|Installation|7.4|0|7.4|
549|137|2024-06-08|None|137|Documentation|1.6|0|1.6|
550|128|2023-07-16|429|1152|Maintenance|1.1|0|1.1|
551|143|2021-06-06|None|95|Testing|4.6|0|4.6|
552|39|2024-06-27|None|1065|Documentation|2.0|0|2.0|
553|23|2022-03-09|None|35|Wiring|5.8|0|5.8|
554|53|2024-12-23|None|895|Client Training|1.8|0|1.8|
555|173|2021-06-08|None|None|Admin|1.9|0|1.9|
556|174|2021-07-27|None|746|Client Training|1.2|0|1.2|
557|88|2023-09-02|None|965|Documentation|1.4|0|1.4|
558|127|2024-06-02|None|88|Installation|3.2|0|3.2|
559|168|2023-08-22|None|1074|Installation|3.3|0|3.3|
560|137|2024-07-13|None|659|Project Management Task|3.6|0|3.6|
561|143|2021-07-14|1387|None|Maintenance|3.4|0|3.4|Completed phase ahead of schedule
562|24|2021-02-09|1291|None|Maintenance|1.4|0|1.4|
563|153|2024-02-21|None|None|Internal Meeting|0.6|0|0.6|Coordination meeting
564|14|2021-09-07|None|908|Installation|6.7|0|6.7|
565|97|2025-01-27|None|636|Wiring|5.2|0|5.2|
566|181|2021-05-13|None|None|Shop Work|1.4|0|1.4|Parts pickup
567|161|2022-04-15|None|290|Testing|3.6|0|3.6|
568|46|2024-04-23|None|723|Installation|5.2|0|5.2|
569|25|2023-09-18|1727|None|System Check|0.9|0|0.9|
570|148|2022-10-10|None|None|Sales Support|0.9|0|0.9|
571|31|2023-11-28|None|659|Documentation|1.7|0|1.7|
572|19|2022-11-10|None|None|Internal Meeting|1.8|0|1.8|
573|65|2022-08-26|None|252|Wiring|4.1|0|4.1|
574|67|2022-04-11|None|609|Testing|5.5|0|5.5|
575|43|2024-11-06|None|275|Installation|5.0|0|5.0|
576|45|2021-01-30|None|618|Wiring|5.1|0|5.1|
577|175|2022-07-28|None|None|Admin|1.3|0|1.3|
578|4|2023-10-19|None|100|Documentation|1.8|0|1.8|
579|87|2021-03-06|None|None|Travel|1.1|0|1.1|
580|166|2021-12-24|None|373|Documentation|1.6|0|1.6|
581|113|2024-06-03|None|None|Sales Support|0.6|0|0.6|
582|187|2021-09-09|None|993|Testing|7.3|0|7.3|
583|117|2024-07-30|None|549|Wiring|4.7|0|4.7|
584|42|2022-05-18|None|None|Travel|0.7|0|0.7|
585|62|2023-08-12|None|403|Client Training|3.7|0|3.7|
586|83|2021-10-27|None|1059|Wiring|6.8|0|6.8|
587|117|2022-06-11|None|457|Programming|5.5|0|5.5|
588|103|2023-05-28|None|322|Project Management Task|1.2|0|1.2|
589|10|2025-01-14|None|526|Programming|4.9|0|4.9|
590|104|2023-01-06|None|719|Programming|7.9|0|7.9|
591|92|2022-09-18|None|423|Programming|4.7|0|4.7|
592|60|2021-09-29|None|1023|Documentation|1.1|0|1.1|
593|182|2024-10-05|None|1103|Programming|6.3|0|6.3|
594|84|2024-12-04|None|377|Programming|7.0|0|7.0|
595|153|2021-05-30|None|669|Project Management Task|2.4|0|2.4|
596|37|2022-09-29|None|171|Testing|6.7|0|6.7|
597|144|2021-11-11|None|795|Testing|3.8|0|3.8|Encountered unexpected issues
598|175|2025-01-19|None|972|Documentation|0.6|0|0.6|
599|170|2024-07-29|None|787|Documentation|1.6|0|1.6|
600|47|2021-09-05|None|39|Project Management Task|3.8|0|3.8|
601|34|2021-05-08|None|495|Testing|4.1|0|4.1|Completed phase ahead of schedule
602|183|2022-04-07|None|676|Testing|5.0|0|5.0|
603|170|2024-08-10|None|8|Documentation|1.4|0|1.4|
604|74|2021-12-04|None|993|Project Management Task|1.7|0|1.7|
605|32|2022-09-26|None|742|Testing|4.1|0|4.1|
606|180|2021-06-10|None|293|Wiring|6.6|0|6.6|
607|84|2021-03-04|None|293|Project Management Task|2.1|0|2.1|
608|74|2023-11-03|None|1071|Documentation|1.6|0|1.6|
609|105|2024-12-22|None|1012|Documentation|1.0|0|1.0|
610|22|2022-12-30|None|362|Programming|5.8|0|5.8|
611|186|2022-11-20|None|902|Wiring|7.0|0|7.0|
612|111|2022-11-15|None|871|Client Training|3.8|0|3.8|
613|71|2022-08-13|None|41|Project Management Task|3.0|0|3.0|
614|43|2021-02-13|None|618|Client Training|2.2|0|2.2|
615|180|2023-07-02|None|837|Programming|5.8|0|5.8|
616|11|2025-01-17|None|918|Wiring|4.9|0|4.9|
617|165|2024-05-02|None|445|Client Training|2.0|0|2.0|
618|4|2021-03-08|None|228|Project Management Task|2.0|0|2.0|
619|74|2024-05-03|None|690|Wiring|6.5|0|6.5|
620|183|2024-09-30|None|614|Programming|4.6|0|4.6|
621|186|2021-03-07|None|None|Sales Support|1.7|0|1.7|Encountered unexpected issues
622|43|2023-10-02|None|438|Wiring|3.7|0|3.7|
623|67|2021-09-12|None|947|Testing|4.6|0|4.6|
624|180|2021-05-24|None|577|Project Management Task|3.7|0|3.7|
625|200|2024-10-26|None|None|Shop Work|1.7|0|1.7|
626|66|2022-11-09|None|728|Programming|6.1|0|6.1|
627|74|2024-10-10|None|None|Travel|0.6|0|0.6|
628|48|2024-01-31|None|969|Client Training|1.9|0|1.9|
629|178|2023-09-13|None|902|Project Management Task|2.3|0|2.3|
630|167|2025-03-14|None|618|Wiring|6.1|0|6.1|
631|44|2025-02-09|None|None|Sales Support|1.1|0|1.1|
632|99|2022-08-20|None|929|Programming|4.0|0|4.0|
633|31|2021-06-28|None|1048|Testing|4.6|0|4.6|Completed phase ahead of schedule
634|44|2021-07-23|None|1171|Project Management Task|3.4|0|3.4|
635|156|2022-05-27|None|218|Client Training|2.0|0|2.0|
636|32|2023-05-26|None|227|Project Management Task|3.7|0|3.7|
637|90|2024-06-24|None|536|Client Training|1.9|0|1.9|
638|98|2022-09-23|None|24|Wiring|6.2|0|6.2|
639|171|2025-02-20|None|None|Training|1.5|0|1.5|
640|160|2025-03-13|None|166|Client Training|1.6|0|1.6|
641|76|2025-04-01|None|413|Project Management Task|2.3|0|2.3|Completed phase ahead of schedule
642|132|2023-08-07|None|944|Documentation|0.6|0|0.6|
643|71|2022-11-21|None|572|Wiring|5.1|0|5.1|
644|134|2021-02-09|None|185|Wiring|3.4|0|3.4|System testing OK
645|156|2023-02-02|None|270|Programming|4.9|0|4.9|
646|192|2022-07-10|None|383|Installation|3.9|0|3.9|
647|95|2022-02-05|None|994|Documentation|0.8|0|0.8|
648|148|2021-04-13|None|None|Internal Meeting|1.5|0|1.5|
649|200|2023-09-27|None|1176|Client Training|1.4|0|1.4|
650|49|2023-09-04|None|514|Client Training|3.5|0|3.5|
651|181|2024-05-21|None|3|Installation|7.2|0|7.2|
652|176|2025-02-18|None|14|Installation|5.6|0|5.6|
653|165|2024-12-30|None|228|Programming|5.1|0|5.1|
654|32|2022-11-15|None|362|Programming|5.6|0|5.6|
655|155|2023-06-13|None|1154|Wiring|4.0|0|4.0|
656|174|2022-08-17|None|544|Programming|6.6|0|6.6|
657|186|2024-10-17|None|591|Testing|6.1|0|6.1|
658|161|2024-09-12|None|912|Programming|4.6|0|4.6|
659|161|2024-07-06|None|389|Client Training|1.3|0|1.3|
660|36|2022-11-07|None|646|Programming|5.7|0|5.7|
661|73|2022-08-12|None|41|Programming|4.0|0|4.0|
662|180|2022-09-30|None|1015|Client Training|2.3|0|2.3|
663|104|2023-05-27|None|293|Client Training|1.4|0|1.4|
664|186|2022-03-22|None|367|Installation|6.8|0|6.8|
665|118|2023-11-11|None|996|Testing|7.1|0|7.1|
666|128|2021-04-29|None|107|Programming|4.6|0|4.6|
667|138|2021-04-21|None|312|Project Management Task|2.3|0|2.3|
668|163|2024-11-13|None|495|Testing|5.4|0|5.4|
669|87|2022-09-23|None|395|Project Management Task|3.4|0|3.4|
670|92|2022-06-24|None|636|Testing|6.9|0|6.9|
671|46|2024-06-05|None|None|Internal Meeting|1.9|0|1.9|
672|144|2023-01-21|None|945|Documentation|0.6|0|0.6|
673|192|2024-07-17|None|1120|Programming|4.1|0|4.1|
674|183|2023-07-20|None|83|Documentation|1.6|0|1.6|
675|93|2022-02-20|None|None|Sales Support|1.7|0|1.7|
676|71|2024-12-14|None|1142|Testing|3.2|0|3.2|
677|120|2025-02-18|None|1194|Project Management Task|1.3|0|1.3|
678|74|2024-11-08|None|93|Programming|3.4|0|3.4|Completed phase ahead of schedule
679|153|2022-07-31|None|171|Documentation|1.9|0|1.9|
680|180|2023-11-08|None|994|Client Training|2.6|0|2.6|
681|128|2023-10-23|None|766|Wiring|6.5|0|6.5|
682|37|2022-08-22|None|966|Documentation|0.9|0|0.9|Parts pickup
683|22|2023-02-09|None|None|Admin|1.7|0|1.7|
684|132|2021-07-17|None|None|Sales Support|1.7|0|1.7|
685|46|2023-10-08|None|None|Travel|1.3|0|1.3|
686|107|2021-10-27|None|514|Documentation|1.0|0|1.0|
687|19|2022-10-11|None|209|Testing|6.8|0|6.8|Completed phase ahead of schedule
688|156|2023-02-05|None|None|Admin|0.8|0|0.8|
689|101|2024-05-14|None|490|Project Management Task|4.0|0|4.0|
690|159|2024-11-12|None|499|Documentation|2.0|0|2.0|
691|62|2025-03-27|None|499|Documentation|1.0|0|1.0|
692|161|2024-01-17|None|1168|Wiring|5.1|0|5.1|
693|41|2024-07-27|None|544|Project Management Task|2.0|0|2.0|
694|100|2025-01-17|None|None|Shop Work|1.6|0|1.6|
695|200|2024-07-07|696|803|System Check|0.9|0|0.9|
696|67|2021-04-14|None|656|Installation|4.6|0|4.6|
697|10|2021-12-26|None|None|Travel|0.5|0|0.5|
698|93|2022-01-11|None|520|Programming|3.4|0|3.4|
699|50|2022-09-30|None|None|Travel|0.7|0|0.7|
700|182|2023-03-17|None|588|Documentation|1.8|0|1.8|
701|104|2025-01-30|None|None|Internal Meeting|0.8|0|0.8|
702|187|2021-10-06|None|1071|Programming|3.4|0|3.4|
703|32|2023-09-11|None|None|Sales Support|1.9|0|1.9|
704|160|2022-04-29|None|111|Project Management Task|3.6|0|3.6|
705|148|2021-06-14|None|597|Installation|6.1|0|6.1|
706|182|2021-07-08|None|758|Testing|7.6|0|7.6|
707|165|2023-11-06|None|459|Wiring|5.6|0|5.6|
708|170|2023-08-06|None|None|Travel|0.7|0|0.7|System testing OK
709|73|2024-11-22|None|158|Wiring|4.9|0|4.9|
710|1|2024-09-25|None|None|Sales Support|0.5|0|0.5|
711|167|2024-03-28|None|549|Testing|4.7|0|4.7|
712|103|2022-02-06|None|None|Admin|1.4|0|1.4|
713|17|2023-05-11|None|None|Travel|1.8|0|1.8|
714|111|2025-02-19|None|883|Wiring|5.7|0|5.7|
715|107|2024-05-15|None|520|Client Training|3.1|0|3.1|
716|2|2022-03-06|None|679|Client Training|3.6|0|3.6|
717|178|2021-02-22|None|251|Testing|7.9|0|7.9|
718|186|2023-12-25|None|None|Shop Work|1.2|0|1.2|
719|145|2022-10-27|None|428|Project Management Task|3.9|0|3.9|
720|6|2023-11-01|None|362|Testing|7.9|0|7.9|
721|95|2021-06-05|None|509|Documentation|0.9|0|0.9|
722|1|2024-03-20|583|None|System Check|2.0|0|2.0|
723|168|2022-04-21|None|290|Project Management Task|3.9|0|3.9|
724|49|2024-09-08|None|3|Programming|7.9|0|7.9|
725|194|2021-05-02|None|82|Programming|4.3|0|4.3|
726|163|2022-07-13|None|894|Programming|6.0|0|6.0|
727|181|2024-05-20|None|None|Sales Support|0.8|0|0.8|
728|76|2022-05-19|None|902|Wiring|7.1|0|7.1|
729|80|2024-02-04|None|1190|Documentation|1.3|0|1.3|
730|43|2023-07-06|400|117|Troubleshooting|7.6|0|7.6|
731|70|2025-03-02|None|786|Documentation|1.7|0|1.7|
732|89|2023-09-10|None|824|Programming|3.6|0|3.6|
733|8|2023-02-11|None|1174|Client Training|2.2|0|2.2|
734|80|2022-08-16|None|None|Internal Meeting|1.6|0|1.6|Completed phase ahead of schedule
735|175|2021-11-12|None|842|Project Management Task|2.3|0|2.3|
736|23|2023-07-10|None|988|Documentation|1.7|0|1.7|
737|168|2024-10-05|None|822|Installation|5.7|0|5.7|System testing OK
738|18|2023-01-05|None|1189|Wiring|5.5|0|5.5|
739|87|2022-03-21|None|937|Testing|3.2|0|3.2|
740|94|2021-10-15|None|352|Programming|3.8|0|3.8|
741|178|2023-10-18|None|1152|Client Training|1.8|0|1.8|
742|156|2025-03-25|None|934|Testing|3.1|0|3.1|
743|136|2023-08-26|None|479|Client Training|2.7|0|2.7|
744|49|2023-03-24|None|46|Installation|5.3|0|5.3|
745|105|2022-04-10|None|657|Client Training|3.3|0|3.3|
746|8|2024-03-31|None|998|Wiring|5.2|0|5.2|
747|60|2024-11-29|None|561|Project Management Task|1.0|0|1.0|
748|97|2024-06-16|None|887|Project Management Task|1.7|0|1.7|
749|183|2023-02-07|None|1015|Testing|4.2|0|4.2|
750|104|2024-06-20|None|127|Wiring|5.5|0|5.5|
751|168|2023-07-24|None|979|Testing|7.4|0|7.4|
752|31|2025-03-29|None|None|Admin|1.9|0|1.9|Completed phase ahead of schedule
753|4|2021-10-06|None|93|Documentation|1.8|0|1.8|
754|178|2024-11-20|None|931|Project Management Task|1.1|0|1.1|
755|93|2023-01-04|None|852|Client Training|3.0|0|3.0|
756|166|2023-11-23|None|93|Wiring|4.7|0|4.7|
757|155|2024-06-07|None|None|Sales Support|0.6|0|0.6|
758|127|2024-03-10|None|322|Documentation|0.7|0|0.7|
759|115|2022-12-30|None|313|Programming|3.6|0|3.6|
760|113|2022-07-27|None|907|Client Training|2.1|0|2.1|Completed phase ahead of schedule
761|154|2024-03-01|None|108|Programming|5.8|0|5.8|
762|118|2024-04-17|None|646|Project Management Task|3.0|0|3.0|
763|137|2024-12-21|None|383|Wiring|7.5|0|7.5|
764|25|2021-10-15|None|73|Project Management Task|3.4|0|3.4|
765|25|2023-07-18|None|None|Sales Support|1.1|0|1.1|
766|87|2023-12-23|None|264|Client Training|2.3|0|2.3|
767|153|2021-10-04|None|None|Admin|0.5|0|0.5|
768|102|2021-04-26|None|758|Installation|4.6|0|4.6|
769|72|2025-03-04|None|1047|Wiring|3.3|0|3.3|
770|132|2025-03-05|None|526|Testing|6.1|0|6.1|
771|98|2022-07-12|None|358|Client Training|3.8|0|3.8|
772|132|2022-09-23|None|322|Wiring|6.2|0|6.2|
773|138|2022-06-04|None|722|Installation|4.7|0|4.7|
774|85|2021-02-26|None|None|Training|1.8|0|1.8|
775|2|2024-04-11|None|765|Documentation|0.7|0|0.7|
776|47|2024-10-09|None|573|Installation|5.1|0|5.1|
777|143|2023-06-06|None|834|Installation|7.9|0|7.9|
778|199|2023-01-09|None|548|Testing|5.4|0|5.4|
779|81|2023-09-03|None|None|Internal Meeting|0.6|0|0.6|
780|183|2022-06-30|None|867|Documentation|1.4|0|1.4|
781|118|2021-11-09|None|993|Client Training|3.2|0|3.2|
782|6|2024-04-28|None|809|Documentation|0.9|0|0.9|Parts pickup
783|111|2022-01-19|None|370|Installation|3.5|0|3.5|
784|19|2021-09-25|None|993|Programming|4.2|0|4.2|
785|39|2022-03-25|None|19|Client Training|3.7|0|3.7|
786|37|2022-06-23|None|743|Client Training|3.8|0|3.8|
787|80|2022-09-25|None|1149|Programming|5.6|0|5.6|
788|53|2023-01-17|None|1174|Client Training|2.2|0|2.2|
789|11|2025-03-12|None|889|Installation|3.2|0|3.2|
790|128|2024-12-03|None|588|Wiring|7.2|0|7.2|
791|22|2021-07-09|None|1015|Project Management Task|3.2|0|3.2|
792|173|2024-01-12|None|994|Wiring|6.1|0|6.1|
793|99|2024-06-22|None|None|Shop Work|1.8|0|1.8|
794|41|2022-12-13|None|1075|Documentation|0.7|0|0.7|
795|163|2023-04-13|None|710|Testing|4.3|0|4.3|
796|14|2021-01-08|None|185|Wiring|7.2|0|7.2|
797|152|2023-05-27|None|1003|Documentation|1.0|0|1.0|
798|154|2022-03-27|None|786|Wiring|4.8|0|4.8|
799|132|2024-06-20|None|424|Testing|4.4|0|4.4|
800|45|2022-04-23|None|748|Programming|3.9|0|3.9|
801|97|2023-11-12|None|218|Client Training|2.9|0|2.9|Completed phase ahead of schedule
802|60|2024-01-29|None|655|Client Training|3.8|0|3.8|
803|78|2022-02-16|None|402|Installation|6.4|0|6.4|
804|165|2021-08-21|None|None|Training|0.7|0|0.7|
805|180|2022-01-20|None|1198|Documentation|0.8|0|0.8|
806|66|2022-04-10|None|None|Sales Support|0.7|0|0.7|
807|29|2024-06-03|None|None|Internal Meeting|0.7|0|0.7|
808|126|2024-09-26|None|None|Shop Work|1.5|0|1.5|
809|114|2024-11-26|None|35|Client Training|2.3|0|2.3|
810|10|2023-07-16|1637|None|Maintenance|2.7|0|2.7|
811|183|2022-12-13|None|815|Client Training|3.4|0|3.4|
812|197|2022-05-13|None|570|Installation|3.4|0|3.4|Encountered unexpected issues
813|95|2022-11-15|None|1008|Programming|4.4|0|4.4|
814|45|2023-11-19|None|1149|Testing|3.0|0|3.0|
815|32|2024-10-05|None|None|Sales Support|1.5|0|1.5|
816|42|2022-09-16|None|428|Wiring|6.4|0|6.4|
817|67|2021-02-11|None|661|Installation|4.4|0|4.4|
818|39|2023-02-17|None|121|Testing|7.4|0|7.4|
819|180|2023-05-22|None|14|Project Management Task|2.9|0|2.9|
820|27|2024-07-12|None|1149|Installation|5.4|0|5.4|
821|182|2024-08-08|None|None|Shop Work|0.7|0|0.7|
822|37|2022-07-27|None|597|Testing|5.7|0|5.7|
823|183|2022-03-12|None|909|Programming|6.0|0|6.0|
824|29|2023-11-26|None|1072|Client Training|3.7|0|3.7|
825|113|2023-12-21|None|346|Programming|6.3|0|6.3|System testing OK
826|11|2023-07-23|None|867|Testing|4.3|0|4.3|
827|2|2023-02-13|None|913|Project Management Task|1.4|0|1.4|
828|19|2023-11-14|None|493|Programming|3.3|0|3.3|
829|143|2022-05-05|None|769|Programming|3.8|0|3.8|
830|84|2023-05-24|None|306|Documentation|0.8|0|0.8|
831|145|2021-04-02|None|597|Programming|4.8|0|4.8|
832|48|2021-12-03|None|908|Testing|5.9|0|5.9|Parts pickup
833|127|2022-03-05|None|370|Documentation|1.0|0|1.0|
834|73|2024-10-18|None|1009|Wiring|4.5|0|4.5|
835|144|2021-05-07|None|990|Programming|5.3|0|5.3|
836|114|2021-07-03|None|135|Documentation|1.1|0|1.1|
837|32|2024-12-07|None|556|Project Management Task|1.1|0|1.1|
838|59|2024-11-30|None|325|Wiring|3.2|0|3.2|
839|70|2021-12-09|None|908|Documentation|1.2|0|1.2|
840|72|2024-01-07|None|1170|Testing|4.8|0|4.8|
841|62|2021-11-15|None|358|Documentation|1.2|0|1.2|
842|98|2024-06-29|None|640|Testing|3.5|0|3.5|
843|200|2024-10-10|None|742|Programming|5.7|0|5.7|
