BidID|CustomerID|BidDate|ProjectType|BidAmount|Status|RelatedProjectID|DeclineReason|CompetitorPrice|SalesPersonID
1235|493|2023-05-12|Whole Home Battery Backup|173369.32|Lost|N/A|Competitor selected|Unknown|151
1236|257|2022-01-01|Smart Home Integration|211759.29|Lost|N/A|Outside service area|Unknown|133
1237|190|2023-04-28|Custom Security System|167885.67|Lost|N/A|Client changed plans|Unknown|33
1238|746|2024-10-27|Home Network Infrastructure|335985.06|Lost|N/A|Scope Mismatch|Unknown|131
1239|363|2024-04-30|Golf Simulator Room|53439.53|Lost|N/A|No decision / Ghosted|Unknown|177
1240|551|2021-12-05|Smart Water Management|317142.93|Lost|N/A|Project postponed|Unknown|130
1241|766|2021-03-24|Luxury Home Theater|114911.38|Lost|N/A|Price too high|98459.85|125
1242|793|2024-03-28|Voice Control Integration|325675.46|Lost|N/A|Competitor selected|Unknown|63
1243|236|2021-09-19|Outdoor Entertainment System|374682.78|Lost|N/A|Outside service area|Unknown|191
1244|150|2023-08-04|Luxury Home Theater|368420.08|Lost|N/A|Price too high|356088.7|151
1245|602|2021-12-14|Outdoor Entertainment System|192173.97|Lost|N/A|Scope Mismatch|Unknown|190
1246|600|2022-02-16|Smart Water Management|110334.52|Lost|N/A|Price too high|105683.74|129
1247|11|2023-07-23|Custom Wine Cellar Monitoring|307253.02|Lost|N/A|Competitor selected|Unknown|124
1248|40|2022-12-05|Whole-Home Automation|214867.04|Lost|N/A|Scope Mismatch|Unknown|158
1249|701|2021-11-25|Voice Control Integration|198519.64|Lost|N/A|Client changed plans|Unknown|184
1250|799|2021-11-22|Smart Water Management|363340.02|Lost|N/A|Outside service area|Unknown|172
1251|682|2023-10-03|Multi-Room Audio Video|99965.81|Lost|N/A|No decision / Ghosted|Unknown|189
1252|708|2024-06-30|Multi-Room Audio Video|142398.69|Lost|N/A|Scope Mismatch|Unknown|169
1253|523|2021-09-05|Multi-Room Audio Video|231812.37|Lost|N/A|Scope Mismatch|Unknown|61
1254|697|2021-02-02|Whole-Home Automation|322583.55|Lost|N/A|Competitor selected|Unknown|64
1255|448|2024-04-29|Automated Lighting Control|282014.24|Lost|N/A|Scope Mismatch|Unknown|55
1256|77|2024-01-01|Custom Wine Cellar Monitoring|32557.44|Lost|N/A|Outside service area|Unknown|184
1257|555|2022-11-03|Biometric Security System|42287.56|Lost|N/A|Price too high|36350.45|16
1258|115|2021-11-27|Multi-Room Audio Video|134206.13|Lost|N/A|Price too high|127349.69|164
1259|575|2022-03-27|Outdoor Entertainment System|211475.61|Lost|N/A|Outside service area|Unknown|55
1260|537|2023-03-27|Biometric Security System|372064.61|Lost|N/A|Outside service area|Unknown|121
1261|502|2021-07-08|Custom Wine Cellar Monitoring|94293.1|Lost|N/A|Scope Mismatch|Unknown|69
1262|140|2021-06-05|Voice Control Integration|373692.83|Lost|N/A|Client changed plans|Unknown|164
1263|778|2023-09-29|Smart Water Management|133011.33|Lost|N/A|Outside service area|Unknown|15
1264|21|2024-08-30|Smart Water Management|274289.65|Lost|N/A|No decision / Ghosted|Unknown|139
1265|234|2022-01-11|Smart Home Integration|65991.25|Lost|N/A|Price too high|58735.71|133
1266|319|2024-12-19|Outdoor Entertainment System|31640.61|Lost|N/A|Competitor selected|Unknown|169
1267|700|2024-05-12|Voice Control Integration|154211.17|Lost|N/A|No decision / Ghosted|Unknown|121
1268|316|2024-08-15|Smart Water Management|49829.4|Lost|N/A|Scope Mismatch|Unknown|3
1269|131|2022-05-02|Custom Security System|158029.62|Lost|N/A|Project postponed|Unknown|140
1270|575|2021-10-31|Automated Lighting Control|314589.29|Lost|N/A|Client changed plans|Unknown|69
1271|780|2024-10-12|Whole-Home Automation|148448.44|Lost|N/A|Project postponed|Unknown|82
1272|142|2024-09-16|Smart Water Management|119311.17|Lost|N/A|Scope Mismatch|Unknown|82
1273|22|2023-10-16|Biometric Security System|59167.65|Lost|N/A|Scope Mismatch|Unknown|75
1274|11|2022-01-15|Outdoor Entertainment System|249315.16|Lost|N/A|Price too high|214161.98|151
1275|735|2024-10-03|Multi-Room Audio Video|246579.8|Lost|N/A|Project postponed|Unknown|55
1276|309|2021-09-13|Custom Security System|328616.18|Lost|N/A|Client changed plans|Unknown|125
1277|784|2021-05-23|Luxury Home Theater|330955.89|Lost|N/A|Project postponed|Unknown|198
1278|602|2022-09-14|Smart Home Integration|350944.36|Lost|N/A|Price too high|318523.69|9
1279|285|2023-08-29|Automated Lighting Control|186589.67|Lost|N/A|Price too high|170388.47|141
1280|93|2024-08-09|Custom Wine Cellar Monitoring|310211.95|Lost|N/A|Outside service area|Unknown|61
1281|133|2024-03-19|Automated Shading Solutions|257427.81|Lost|N/A|Project postponed|Unknown|150
1282|499|2021-06-26|Multi-Room Audio Video|140916.7|Lost|N/A|Competitor selected|Unknown|63
1283|735|2025-04-05|Voice Control Integration|182453.78|Lost|N/A|Outside service area|Unknown|164
1284|663|2024-02-17|Voice Control Integration|152784.76|Lost|N/A|Outside service area|Unknown|9
1285|711|2021-12-07|Luxury Home Theater|260445.38|Lost|N/A|Outside service area|Unknown|196
1286|684|2022-04-25|Home Network Infrastructure|191399.85|Lost|N/A|Price too high|164250.57|146
1287|81|2024-01-07|Smart Home Integration|244337.26|Lost|N/A|Outside service area|Unknown|112
1288|184|2021-02-05|Outdoor Entertainment System|303185.11|Lost|N/A|Client changed plans|Unknown|9
1289|375|2021-02-10|Whole-Home Automation|220286.08|Lost|N/A|Competitor selected|Unknown|58
1290|109|2023-03-16|Whole-Home Automation|182773.75|Lost|N/A|Scope Mismatch|Unknown|9
1291|587|2023-04-01|Golf Simulator Room|247176.6|Lost|N/A|No decision / Ghosted|Unknown|112
1292|105|2024-07-24|Home Network Infrastructure|382272.01|Lost|N/A|Outside service area|Unknown|108
1293|397|2021-01-25|Automated Lighting Control|261399.84|Lost|N/A|Scope Mismatch|Unknown|75
1294|84|2024-03-18|Custom Wine Cellar Monitoring|342723.96|Lost|N/A|Competitor selected|Unknown|61
1295|721|2023-01-03|Golf Simulator Room|223451.58|Lost|N/A|Project postponed|Unknown|191
1296|370|2021-10-24|Smart Water Management|259134.35|Lost|N/A|Scope Mismatch|Unknown|57
1297|417|2023-04-24|Automated Shading Solutions|333539.14|Lost|N/A|Project postponed|Unknown|58
1298|182|2022-11-09|Smart Water Management|356139.77|Lost|N/A|Scope Mismatch|Unknown|191
1299|158|2021-11-19|Whole-Home Automation|19102.0|Lost|N/A|Client changed plans|Unknown|179
1300|424|2023-06-09|Smart Home Integration|251852.83|Lost|N/A|Competitor selected|Unknown|116
1301|552|2021-08-19|Automated Lighting Control|178633.62|Lost|N/A|Price too high|157678.44|129
1302|589|2021-08-24|Custom Wine Cellar Monitoring|340320.93|Lost|N/A|Outside service area|Unknown|149
1303|23|2025-03-04|Integrated Climate Control|95515.4|Lost|N/A|Scope Mismatch|Unknown|130
1304|173|2024-01-27|Whole Home Battery Backup|24404.25|Lost|N/A|Scope Mismatch|Unknown|131
1305|121|2025-01-01|Home Network Infrastructure|24780.19|Lost|N/A|Client changed plans|Unknown|20
1306|772|2021-09-30|Automated Lighting Control|304860.03|Lost|N/A|Outside service area|Unknown|124
1307|543|2023-09-22|Luxury Home Theater|192492.12|Lost|N/A|Scope Mismatch|Unknown|164
1308|696|2023-05-06|Custom Wine Cellar Monitoring|104501.94|Lost|N/A|Scope Mismatch|Unknown|149
1309|441|2021-11-08|Integrated Climate Control|88396.92|Lost|N/A|Project postponed|Unknown|21
1310|268|2021-03-13|Integrated Climate Control|199686.36|Lost|N/A|Competitor selected|Unknown|56
1311|208|2024-11-04|Automated Shading Solutions|147958.16|Lost|N/A|Price too high|134092.4|125
1312|301|2021-12-24|Whole Home Battery Backup|241363.67|Lost|N/A|Project postponed|Unknown|123
1313|739|2025-02-14|Automated Lighting Control|111628.34|Lost|N/A|Price too high|103626.38|112
1314|514|2022-11-05|Voice Control Integration|381653.6|Lost|N/A|Competitor selected|Unknown|131
1315|326|2024-04-18|Custom Security System|233835.1|Lost|N/A|Scope Mismatch|Unknown|3
1316|230|2023-07-18|Multi-Room Audio Video|63289.96|Lost|N/A|No decision / Ghosted|Unknown|9
1317|768|2022-04-27|Whole-Home Automation|214879.78|Lost|N/A|No decision / Ghosted|Unknown|142
1318|7|2022-04-27|Luxury Home Theater|218620.68|Lost|N/A|Outside service area|Unknown|177
1319|270|2024-04-22|Whole Home Battery Backup|308937.76|Lost|N/A|Scope Mismatch|Unknown|75
1320|301|2022-09-14|Whole Home Battery Backup|345022.06|Lost|N/A|Client changed plans|Unknown|57
1321|199|2023-10-05|Whole Home Battery Backup|160026.21|Lost|N/A|Outside service area|Unknown|177
1322|230|2022-07-14|Automated Shading Solutions|71686.72|Lost|N/A|Scope Mismatch|Unknown|12
1323|31|2021-06-09|Home Network Infrastructure|176245.35|Lost|N/A|Project postponed|Unknown|63
1324|554|2024-10-27|Whole Home Battery Backup|29612.52|Lost|N/A|Scope Mismatch|Unknown|151
1325|171|2023-02-24|Outdoor Entertainment System|256432.49|Lost|N/A|No decision / Ghosted|Unknown|179
1326|702|2025-01-07|Biometric Security System|328685.23|Lost|N/A|No decision / Ghosted|Unknown|110
1327|297|2022-01-04|Biometric Security System|55753.22|Lost|N/A|Price too high|47899.98|54
1328|791|2023-06-27|Automated Shading Solutions|144392.0|Lost|N/A|No decision / Ghosted|Unknown|69
1329|179|2022-11-29|Smart Water Management|376062.96|Lost|N/A|Outside service area|Unknown|68
1330|115|2025-03-23|Custom Security System|273485.03|Lost|N/A|Competitor selected|Unknown|16
1331|707|2024-02-23|Automated Shading Solutions|188942.37|Lost|N/A|Scope Mismatch|Unknown|158
1332|6|2024-11-11|Integrated Climate Control|260511.71|Lost|N/A|Project postponed|Unknown|61
1333|200|2021-09-21|Automated Lighting Control|34537.07|Lost|N/A|Competitor selected|Unknown|55
1334|528|2024-10-09|Smart Home Integration|178663.45|Lost|N/A|Outside service area|Unknown|177
1335|787|2022-05-30|Smart Home Integration|179784.99|Lost|N/A|Client changed plans|Unknown|9
1336|291|2023-10-25|Custom Wine Cellar Monitoring|323576.88|Lost|N/A|No decision / Ghosted|Unknown|189
1337|186|2024-07-01|Smart Home Integration|134286.45|Lost|N/A|Outside service area|Unknown|56
1338|238|2023-12-09|Automated Shading Solutions|247228.86|Lost|N/A|No decision / Ghosted|Unknown|35
1339|269|2024-10-27|Automated Shading Solutions|140850.39|Lost|N/A|Price too high|126510.09|169
1340|560|2024-07-04|Voice Control Integration|319886.55|Lost|N/A|Scope Mismatch|Unknown|28
1341|331|2021-05-06|Biometric Security System|109916.84|Lost|N/A|Client changed plans|Unknown|108
1342|37|2022-10-23|Biometric Security System|251959.89|Lost|N/A|No decision / Ghosted|Unknown|28
1343|356|2023-11-19|Whole Home Battery Backup|374684.63|Lost|N/A|No decision / Ghosted|Unknown|68
1344|130|2022-05-02|Custom Security System|43886.78|Lost|N/A|Scope Mismatch|Unknown|129
1345|526|2023-10-09|Luxury Home Theater|178041.07|Lost|N/A|Scope Mismatch|Unknown|116
1346|762|2023-02-09|Multi-Room Audio Video|267167.77|Lost|N/A|Outside service area|Unknown|169
1347|743|2022-02-14|Whole-Home Automation|236927.46|Lost|N/A|Competitor selected|Unknown|139
1348|492|2021-09-28|Luxury Home Theater|164819.13|Lost|N/A|No decision / Ghosted|Unknown|33
1349|313|2023-02-03|Biometric Security System|365021.94|Lost|N/A|Client changed plans|Unknown|130
1350|549|2024-10-12|Golf Simulator Room|60811.93|Lost|N/A|Scope Mismatch|Unknown|123
1351|266|2023-07-22|Voice Control Integration|114800.02|Lost|N/A|Project postponed|Unknown|69
1352|338|2021-12-20|Smart Water Management|186480.65|Lost|N/A|Client changed plans|Unknown|56
1353|615|2021-06-25|Automated Lighting Control|211748.11|Lost|N/A|Client changed plans|Unknown|158
1354|454|2023-08-08|Custom Security System|241818.41|Lost|N/A|Project postponed|Unknown|125
1355|450|2023-07-21|Whole-Home Automation|52113.1|Lost|N/A|Competitor selected|Unknown|20
1356|303|2023-08-20|Luxury Home Theater|276526.63|Lost|N/A|Project postponed|Unknown|177
1357|331|2021-11-11|Luxury Home Theater|307975.78|Lost|N/A|Client changed plans|Unknown|193
1358|388|2025-01-22|Whole Home Battery Backup|127163.08|Lost|N/A|Outside service area|Unknown|54
1359|206|2021-08-08|Custom Security System|253539.87|Lost|N/A|Project postponed|Unknown|189
1360|141|2023-07-06|Custom Wine Cellar Monitoring|299340.96|Lost|N/A|Project postponed|Unknown|169
1361|543|2024-12-23|Integrated Climate Control|221367.14|Lost|N/A|Client changed plans|Unknown|130
1362|51|2021-04-13|Automated Lighting Control|306297.31|Lost|N/A|Competitor selected|Unknown|15
1363|117|2021-02-16|Voice Control Integration|343668.45|Lost|N/A|Price too high|299418.94|190
1364|555|2021-08-21|Whole-Home Automation|135448.6|Lost|N/A|Client changed plans|Unknown|130
1365|491|2023-10-20|Multi-Room Audio Video|160116.38|Lost|N/A|Project postponed|Unknown|79
1366|238|2023-07-27|Voice Control Integration|130331.72|Lost|N/A|Outside service area|Unknown|54
1367|414|2022-11-23|Smart Home Integration|317755.1|Lost|N/A|Client changed plans|Unknown|3
1368|532|2024-06-22|Golf Simulator Room|202717.5|Lost|N/A|Scope Mismatch|Unknown|68
1369|650|2023-02-04|Custom Wine Cellar Monitoring|161276.35|Lost|N/A|Scope Mismatch|Unknown|82
1370|375|2021-12-13|Smart Home Integration|239316.69|Lost|N/A|No decision / Ghosted|Unknown|164
1371|649|2021-09-05|Golf Simulator Room|325080.95|Lost|N/A|Price too high|298559.09|3
1372|501|2022-07-18|Voice Control Integration|176813.46|Lost|N/A|No decision / Ghosted|Unknown|131
1373|579|2023-04-06|Golf Simulator Room|170009.12|Lost|N/A|Price too high|156260.13|184
1374|328|2024-08-17|Integrated Climate Control|318918.23|Lost|N/A|Competitor selected|Unknown|58
1375|332|2022-06-19|Outdoor Entertainment System|351352.13|Lost|N/A|Competitor selected|Unknown|112
1376|360|2023-07-01|Luxury Home Theater|210635.0|Lost|N/A|No decision / Ghosted|Unknown|13
1377|48|2021-01-10|Voice Control Integration|21702.61|Lost|N/A|Scope Mismatch|Unknown|151
1378|224|2021-06-14|Luxury Home Theater|215258.55|Lost|N/A|Client changed plans|Unknown|188
1379|765|2024-10-10|Automated Shading Solutions|28602.26|Lost|N/A|Project postponed|Unknown|140
1380|717|2024-03-06|Luxury Home Theater|53770.67|Lost|N/A|Project postponed|Unknown|52
1381|711|2022-11-19|Biometric Security System|228388.4|Lost|N/A|Scope Mismatch|Unknown|164
1382|129|2023-02-06|Integrated Climate Control|142439.42|Lost|N/A|Client changed plans|Unknown|57
1383|723|2022-02-20|Luxury Home Theater|373471.87|Lost|N/A|Scope Mismatch|Unknown|189
1384|342|2023-07-08|Home Network Infrastructure|278160.05|Lost|N/A|Scope Mismatch|Unknown|109
1385|387|2021-10-24|Home Network Infrastructure|152037.8|Lost|N/A|Project postponed|Unknown|124
1386|221|2023-10-12|Integrated Climate Control|178062.91|Lost|N/A|No decision / Ghosted|Unknown|190
1387|428|2021-11-19|Smart Water Management|156513.87|Lost|N/A|No decision / Ghosted|Unknown|106
1388|112|2024-08-22|Voice Control Integration|260002.14|Lost|N/A|Price too high|247653.08|147
1389|164|2022-09-22|Biometric Security System|251242.76|Lost|N/A|Price too high|227057.18|109
1390|16|2024-06-10|Whole Home Battery Backup|198906.44|Lost|N/A|Project postponed|Unknown|190
1391|471|2023-09-30|Voice Control Integration|329305.59|Lost|N/A|Client changed plans|Unknown|129
1392|595|2023-02-22|Home Network Infrastructure|270472.85|Lost|N/A|Competitor selected|Unknown|139
1393|40|2021-03-23|Outdoor Entertainment System|141259.71|Lost|N/A|Client changed plans|Unknown|61
1394|97|2021-12-26|Multi-Room Audio Video|197095.89|Lost|N/A|Client changed plans|Unknown|86
1395|711|2022-04-16|Integrated Climate Control|135423.14|Lost|N/A|Project postponed|Unknown|140
1396|256|2021-08-13|Golf Simulator Room|372815.06|Lost|N/A|Project postponed|Unknown|164
1397|440|2021-09-12|Whole-Home Automation|248633.76|Lost|N/A|Client changed plans|Unknown|35
1398|236|2021-08-01|Outdoor Entertainment System|62087.25|Lost|N/A|Client changed plans|Unknown|110
1399|408|2021-11-28|Golf Simulator Room|155192.43|Lost|N/A|Client changed plans|Unknown|158
1400|187|2022-11-18|Biometric Security System|241241.03|Lost|N/A|No decision / Ghosted|Unknown|125
1401|740|2022-10-06|Home Network Infrastructure|65952.73|Lost|N/A|No decision / Ghosted|Unknown|51
1402|489|2023-10-02|Smart Home Integration|196394.24|Lost|N/A|No decision / Ghosted|Unknown|64
1403|17|2025-01-13|Golf Simulator Room|132621.57|Lost|N/A|Scope Mismatch|Unknown|52
1404|244|2023-04-21|Biometric Security System|105109.96|Lost|N/A|Competitor selected|Unknown|109
1405|252|2022-06-24|Smart Water Management|82682.63|Lost|N/A|No decision / Ghosted|Unknown|61
1406|588|2022-05-31|Golf Simulator Room|232462.94|Lost|N/A|Price too high|206426.14|112
1407|137|2024-04-01|Whole-Home Automation|43981.19|Lost|N/A|Outside service area|Unknown|188
1408|491|2024-07-20|Biometric Security System|274201.21|Lost|N/A|Project postponed|Unknown|149
1409|554|2022-01-16|Custom Wine Cellar Monitoring|36663.94|Lost|N/A|Price too high|33402.58|68
1410|269|2023-05-12|Voice Control Integration|292088.36|Lost|N/A|Client changed plans|Unknown|142
1411|47|2021-02-27|Automated Lighting Control|232877.66|Lost|N/A|Project postponed|Unknown|116
1412|114|2021-09-16|Whole Home Battery Backup|56684.55|Lost|N/A|No decision / Ghosted|Unknown|58
1413|571|2024-11-24|Luxury Home Theater|181022.16|Lost|N/A|Outside service area|Unknown|55
1414|293|2023-12-10|Home Network Infrastructure|350187.76|Lost|N/A|Price too high|302793.22|131
1415|524|2025-02-01|Custom Wine Cellar Monitoring|225516.29|Lost|N/A|Client changed plans|Unknown|164
1416|494|2021-05-02|Custom Wine Cellar Monitoring|258651.26|Lost|N/A|No decision / Ghosted|Unknown|142
1417|684|2024-01-05|Whole-Home Automation|194847.37|Lost|N/A|Competitor selected|Unknown|33
1418|284|2022-01-20|Integrated Climate Control|254686.67|Lost|N/A|Price too high|231887.94|86
1419|627|2022-11-04|Automated Shading Solutions|257070.35|Lost|N/A|Project postponed|Unknown|190
1420|133|2024-06-12|Luxury Home Theater|145285.17|Lost|N/A|Outside service area|Unknown|193
1421|488|2024-07-10|Whole Home Battery Backup|94119.55|Lost|N/A|Competitor selected|Unknown|141
1422|60|2024-05-31|Automated Lighting Control|339360.72|Lost|N/A|No decision / Ghosted|Unknown|51
1423|642|2021-12-09|Custom Security System|59998.1|Lost|N/A|Competitor selected|Unknown|13
1424|574|2021-03-18|Whole Home Battery Backup|236936.55|Lost|N/A|Outside service area|Unknown|121
1425|294|2023-02-19|Automated Lighting Control|262688.87|Lost|N/A|Client changed plans|Unknown|12
1426|111|2021-08-01|Custom Security System|49565.62|Lost|N/A|Price too high|43236.56|184
1427|763|2025-03-14|Golf Simulator Room|375503.39|Lost|N/A|Client changed plans|Unknown|55
1428|683|2021-03-08|Golf Simulator Room|307953.8|Lost|N/A|Price too high|277966.48|172
1429|264|2022-05-11|Luxury Home Theater|150936.16|Lost|N/A|Scope Mismatch|Unknown|147
1430|508|2024-12-21|Custom Wine Cellar Monitoring|191753.87|Lost|N/A|Outside service area|Unknown|124
1431|306|2023-07-03|Custom Security System|296660.46|Lost|N/A|Project postponed|Unknown|121
1432|538|2024-02-21|Voice Control Integration|110872.15|Lost|N/A|No decision / Ghosted|Unknown|75
1433|698|2022-09-15|Golf Simulator Room|229419.65|Lost|N/A|No decision / Ghosted|Unknown|121
1434|30|2024-02-02|Integrated Climate Control|129256.17|Lost|N/A|No decision / Ghosted|Unknown|33
1435|485|2023-09-10|Whole-Home Automation|258733.22|Lost|N/A|Project postponed|Unknown|110
1436|534|2021-02-14|Integrated Climate Control|174234.99|Lost|N/A|Price too high|162493.65|82
1437|17|2024-05-18|Whole Home Battery Backup|290804.15|Lost|N/A|Price too high|282939.4|56
1438|15|2023-02-09|Smart Home Integration|228633.43|Lost|N/A|Client changed plans|Unknown|142
1439|93|2024-12-12|Custom Security System|175595.36|Lost|N/A|Project postponed|Unknown|16
1440|91|2022-10-06|Smart Home Integration|23813.1|Lost|N/A|No decision / Ghosted|Unknown|131
1441|196|2022-12-30|Custom Wine Cellar Monitoring|86006.42|Lost|N/A|No decision / Ghosted|Unknown|35
1442|58|2021-08-09|Automated Lighting Control|76626.03|Lost|N/A|No decision / Ghosted|Unknown|129
1443|109|2021-02-07|Multi-Room Audio Video|262525.56|Lost|N/A|Competitor selected|Unknown|141
1444|328|2022-11-23|Whole Home Battery Backup|131329.11|Lost|N/A|Price too high|119611.25|131
1445|449|2024-10-01|Multi-Room Audio Video|342901.64|Lost|N/A|No decision / Ghosted|Unknown|190
1446|332|2022-04-30|Voice Control Integration|69141.07|Lost|N/A|Price too high|59929.02|51
1447|715|2022-09-19|Outdoor Entertainment System|370004.87|Lost|N/A|Project postponed|Unknown|116
1448|354|2024-10-11|Luxury Home Theater|102510.1|Lost|N/A|Outside service area|Unknown|172
1449|366|2024-08-23|Outdoor Entertainment System|175950.48|Lost|N/A|Price too high|171119.73|191
1450|47|2022-06-30|Custom Wine Cellar Monitoring|368000.82|Lost|N/A|Outside service area|Unknown|69
1451|150|2021-03-04|Luxury Home Theater|197856.28|Lost|N/A|No decision / Ghosted|Unknown|69
1452|90|2021-03-15|Automated Shading Solutions|277540.91|Lost|N/A|Price too high|258355.9|57
1453|91|2022-08-20|Custom Security System|212892.45|Lost|N/A|Project postponed|Unknown|35
1454|544|2024-12-01|Automated Lighting Control|241503.41|Lost|N/A|Client changed plans|Unknown|140
1455|421|2024-08-24|Custom Wine Cellar Monitoring|97975.55|Lost|N/A|Competitor selected|Unknown|109
1456|374|2021-06-11|Custom Security System|55678.03|Lost|N/A|Outside service area|Unknown|189
1457|766|2025-01-08|Custom Wine Cellar Monitoring|151899.27|Lost|N/A|Price too high|140646.1|35
1458|474|2023-05-14|Smart Home Integration|220625.39|Lost|N/A|Competitor selected|Unknown|123
1459|609|2021-10-12|Smart Water Management|151590.33|Lost|N/A|Outside service area|Unknown|28
1460|180|2023-03-17|Multi-Room Audio Video|41934.81|Lost|N/A|Client changed plans|Unknown|116
1461|197|2024-06-18|Integrated Climate Control|18330.11|Lost|N/A|Project postponed|Unknown|55
1462|791|2024-09-16|Automated Lighting Control|251697.82|Lost|N/A|No decision / Ghosted|Unknown|35
1463|353|2022-11-19|Smart Home Integration|375096.64|Lost|N/A|Scope Mismatch|Unknown|130
1464|138|2022-03-18|Outdoor Entertainment System|302019.31|Lost|N/A|Project postponed|Unknown|63
1465|22|2023-01-21|Outdoor Entertainment System|50695.03|Lost|N/A|No decision / Ghosted|Unknown|146
1466|516|2024-05-16|Automated Lighting Control|40473.21|Lost|N/A|Project postponed|Unknown|184
1467|110|2024-10-21|Whole-Home Automation|260032.43|Lost|N/A|Client changed plans|Unknown|57
1468|426|2024-04-04|Golf Simulator Room|115770.65|Lost|N/A|Price too high|99797.84|140
1469|669|2022-04-10|Biometric Security System|55203.81|Lost|N/A|Price too high|53954.71|58
1470|480|2024-06-13|Smart Water Management|115267.94|Lost|N/A|Client changed plans|Unknown|28
1471|347|2021-02-12|Home Network Infrastructure|342357.95|Lost|N/A|Scope Mismatch|Unknown|112
1472|343|2021-12-15|Biometric Security System|77355.65|Lost|N/A|Client changed plans|Unknown|61
1473|36|2025-02-14|Outdoor Entertainment System|59086.03|Lost|N/A|Price too high|56495.43|177
1474|259|2023-01-21|Biometric Security System|65362.24|Lost|N/A|No decision / Ghosted|Unknown|106
1475|73|2021-08-07|Luxury Home Theater|278290.14|Lost|N/A|Project postponed|Unknown|64
1476|661|2022-04-30|Integrated Climate Control|125075.65|Lost|N/A|Competitor selected|Unknown|33
1477|411|2023-06-05|Voice Control Integration|296419.3|Lost|N/A|Project postponed|Unknown|123
1478|749|2022-07-01|Multi-Room Audio Video|236498.5|Lost|N/A|Price too high|227038.43|35
1479|662|2024-09-15|Smart Home Integration|346689.43|Lost|N/A|No decision / Ghosted|Unknown|191
1480|323|2024-11-02|Golf Simulator Room|107000.06|Lost|N/A|Price too high|97273.38|158
1481|239|2023-01-31|Automated Shading Solutions|231615.51|Lost|N/A|Client changed plans|Unknown|57
1482|707|2021-03-31|Whole Home Battery Backup|300647.57|Lost|N/A|No decision / Ghosted|Unknown|51
1483|80|2024-03-03|Smart Water Management|375175.7|Lost|N/A|Price too high|360441.93|198
1484|542|2024-07-08|Biometric Security System|24407.04|Lost|N/A|Scope Mismatch|Unknown|63
1485|593|2022-09-12|Automated Shading Solutions|36503.38|Lost|N/A|No decision / Ghosted|Unknown|82
1486|422|2022-10-15|Automated Lighting Control|241032.83|Lost|N/A|No decision / Ghosted|Unknown|146
1487|602|2022-06-01|Custom Security System|333572.31|Lost|N/A|No decision / Ghosted|Unknown|56
1488|22|2023-07-30|Integrated Climate Control|280286.82|Lost|N/A|Client changed plans|Unknown|13
1489|528|2022-08-14|Custom Security System|104337.66|Lost|N/A|Competitor selected|Unknown|150
1490|500|2024-07-30|Smart Home Integration|113287.85|Lost|N/A|Outside service area|Unknown|150
1491|327|2022-01-20|Integrated Climate Control|54082.03|Lost|N/A|Outside service area|Unknown|149
1492|308|2022-06-11|Golf Simulator Room|246155.95|Lost|N/A|Price too high|229075.78|177
1493|761|2024-03-28|Whole-Home Automation|204198.16|Lost|N/A|Competitor selected|Unknown|116
1494|378|2021-10-28|Golf Simulator Room|79606.69|Lost|N/A|Scope Mismatch|Unknown|28
1495|299|2021-08-27|Golf Simulator Room|24278.31|Lost|N/A|Price too high|22625.11|110
1496|289|2024-02-03|Custom Wine Cellar Monitoring|266747.08|Lost|N/A|Competitor selected|Unknown|133
1497|317|2023-03-27|Integrated Climate Control|57676.9|Lost|N/A|Scope Mismatch|Unknown|158
1498|148|2023-09-20|Custom Security System|384532.07|Lost|N/A|Project postponed|Unknown|51
1499|356|2022-05-29|Biometric Security System|301806.29|Lost|N/A|No decision / Ghosted|Unknown|149
1500|545|2022-06-10|Automated Lighting Control|376550.22|Lost|N/A|Competitor selected|Unknown|185
1501|555|2023-05-26|Biometric Security System|172570.9|Lost|N/A|No decision / Ghosted|Unknown|35
1502|473|2022-06-13|Integrated Climate Control|131145.84|Lost|N/A|Scope Mismatch|Unknown|86
1503|183|2023-03-31|Home Network Infrastructure|312556.24|Lost|N/A|Price too high|290191.27|131
1504|364|2024-07-31|Automated Shading Solutions|194590.87|Lost|N/A|Outside service area|Unknown|109
1505|547|2023-06-22|Integrated Climate Control|261222.75|Lost|N/A|Project postponed|Unknown|179
1506|324|2023-06-13|Custom Security System|96905.76|Lost|N/A|Scope Mismatch|Unknown|149
1507|42|2022-05-28|Home Network Infrastructure|357359.96|Lost|N/A|Project postponed|Unknown|55
1508|127|2021-07-18|Custom Wine Cellar Monitoring|162871.38|Lost|N/A|Project postponed|Unknown|68
1509|462|2024-02-28|Automated Lighting Control|120710.52|Lost|N/A|Price too high|110335.89|68
1510|760|2023-06-13|Smart Water Management|296307.05|Lost|N/A|Project postponed|Unknown|189
1511|172|2022-10-25|Custom Security System|196312.31|Lost|N/A|Outside service area|Unknown|162
1512|674|2023-07-03|Smart Water Management|196324.93|Lost|N/A|Scope Mismatch|Unknown|125
1513|545|2025-02-23|Luxury Home Theater|349325.13|Lost|N/A|Client changed plans|Unknown|188
1514|513|2021-09-08|Biometric Security System|52550.09|Lost|N/A|Scope Mismatch|Unknown|28
1515|101|2024-07-28|Biometric Security System|41654.83|Lost|N/A|Scope Mismatch|Unknown|75
